objectid,palika,district,palika_name,gn_type,province_code,district_code,mun_code,lu_cbs_code,hlcit_id,admin2pcode,indicators,value,Fulltitle,Abstract,Category,Year
,Tapli Gaunpalika,UDAYAPUR,Tapli,Gaunpalika,1,14,136,11406,524 1 14 4 001,NP0114401,acc_n_e_s_c_n_c_pe,1224,Construction_PE,,Accessibility to toilet,
,Sunkoshi Gaunpalika,UDAYAPUR,Sunkoshi,Gaunpalika,1,14,135,10407,524 1 14 4 002,NP0114402,acc_n_e_s_c_n_c_pe,820,Construction_PE,,Accessibility to toilet,
,Udayapurgadhi Gaunpalika,UDAYAPUR,Udayapurgadhi,Gaunpalika,1,14,138,11408,524 1 14 4 003,NP0114403,acc_n_e_s_c_n_c_pe,868,Construction_PE,,Accessibility to toilet,
,Rautamai Gaunpalika,UDAYAPUR,Rautamai,Gaunpalika,1,14,134,11404,524 1 14 4 004,NP0114404,acc_n_e_s_c_n_c_pe,904,Construction_PE,,Accessibility to toilet,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,UDAYAPUR,Koshi Tappu Wildlife Reserve,Wildlife Reserve,1,14,139,99980,524 1 14 5 995,NP0114595,acc_n_e_s_c_n_c_pe,0,Construction_PE,,Accessibility to toilet,
,Surunga Nagarpalika,SAPTARI,Surunga,Nagarpalika,2,15,155,20107,524 2 15 3 001,NP0215301,acc_n_e_s_c_n_c_pe,335,Construction_PE,,Accessibility to toilet,
,Khadak Nagarpalika,SAPTARI,Khadak,Nagarpalika,2,15,149,20106,524 2 15 3 002,NP0215302,acc_n_e_s_c_n_c_pe,344,Construction_PE,,Accessibility to toilet,
,Shambhunath Nagarpalika,SAPTARI,Shambhunath,Nagarpalika,2,15,154,20105,524 2 15 3 003,NP0215303,acc_n_e_s_c_n_c_pe,334,Construction_PE,,Accessibility to toilet,
,Saptakoshi Nagarpalika,SAPTARI,Saptakoshi,Nagarpalika,2,15,153,20101,524 2 15 3 004,NP0215304,acc_n_e_s_c_n_c_pe,791,Construction_PE,,Accessibility to toilet,
,Kanchanrup Nagarpalika,SAPTARI,Kanchanrup,Nagarpalika,2,15,148,20102,524 2 15 3 005,NP0215305,acc_n_e_s_c_n_c_pe,1554,Construction_PE,,Accessibility to toilet,
,Bode Barsain Nagarpalika,SAPTARI,Bode Barsain,Nagarpalika,2,15,144,20109,524 2 15 3 006,NP0215306,acc_n_e_s_c_n_c_pe,202,Construction_PE,,Accessibility to toilet,
,Dakneshwori Nagarpalika,SAPTARI,Dakneshwori,Nagarpalika,2,15,146,20110,524 2 15 3 007,NP0215307,acc_n_e_s_c_n_c_pe,273,Construction_PE,,Accessibility to toilet,
,Rajbiraj Nagarpalika,SAPTARI,Rajbiraj,Nagarpalika,2,15,151,20113,524 2 15 3 008,NP0215308,acc_n_e_s_c_n_c_pe,1446,Construction_PE,,Accessibility to toilet,
,Hanumannagar Kankalini Nagarpalika,SAPTARI,Hanumannagar Kankalini,Nagarpalika,2,15,147,20116,524 2 15 3 009,NP0215309,acc_n_e_s_c_n_c_pe,581,Construction_PE,,Accessibility to toilet,
,Rupani Gaunpalika,SAPTARI,Rupani,Gaunpalika,2,15,152,20104,524 2 15 4 001,NP0215401,acc_n_e_s_c_n_c_pe,305,Construction_PE,,Accessibility to toilet,
,Agnisair Krishna Savaran Gaunpalika,SAPTARI,Agnisair Krishna Savaran,Gaunpalika,2,15,140,20103,524 2 15 4 002,NP0215402,acc_n_e_s_c_n_c_pe,441,Construction_PE,,Accessibility to toilet,
,Tirahut Gaunpalika,SAPTARI,Tirahut,Gaunpalika,2,15,157,20115,524 2 15 4 003,NP0215403,acc_n_e_s_c_n_c_pe,180,Construction_PE,,Accessibility to toilet,
,Balan Bihul Gaunpalika,SAPTARI,Balan Bihul,Gaunpalika,2,15,141,20108,524 2 15 4 004,NP0215404,acc_n_e_s_c_n_c_pe,95,Construction_PE,,Accessibility to toilet,
,Mahadeva Gaunpalika,SAPTARI,Mahadeva,Gaunpalika,2,15,150,20114,524 2 15 4 005,NP0215405,acc_n_e_s_c_n_c_pe,139,Construction_PE,,Accessibility to toilet,
,Belhi Chapena Gaunpalika,SAPTARI,Belhi Chapena,Gaunpalika,2,15,142,20111,524 2 15 4 006,NP0215406,acc_n_e_s_c_n_c_pe,171,Construction_PE,,Accessibility to toilet,
,Bishnupur Gaunpalika,SAPTARI,Bishnupur,Gaunpalika,2,15,143,20112,524 2 15 4 007,NP0215407,acc_n_e_s_c_n_c_pe,206,Construction_PE,,Accessibility to toilet,
,Chhinnamasta Gaunpalika,SAPTARI,Chhinnamasta,Gaunpalika,2,15,145,20118,524 2 15 4 008,NP0215408,acc_n_e_s_c_n_c_pe,197,Construction_PE,,Accessibility to toilet,
,Tilathi Koiladi Gaunpalika,SAPTARI,Tilathi Koiladi,Gaunpalika,2,15,156,20117,524 2 15 4 009,NP0215409,acc_n_e_s_c_n_c_pe,325,Construction_PE,,Accessibility to toilet,
,Koshi Tappu Wildlife Reserve Wildlife Reserve,SAPTARI,Koshi Tappu Wildlife Reserve,Wildlife Reserve,2,15,158,99981,524 2 15 5 995,NP0215595,acc_n_e_s_c_n_c_pe,0,Construction_PE,,Accessibility to toilet,
,Karjanha Nagarpalika,SIRAHA,Karjanha,Nagarpalika,2,16,167,20205,524 2 16 3 001,NP0216301,acc_n_e_s_c_n_c_pe,554,Construction_PE,,Accessibility to toilet,
,Mirchaiya Nagarpalika,SIRAHA,Mirchaiya,Nagarpalika,2,16,170,20204,524 2 16 3 002,NP0216302,acc_n_e_s_c_n_c_pe,834,Construction_PE,,Accessibility to toilet,
,Golbazar Nagarpalika,SIRAHA,Golbazar,Nagarpalika,2,16,165,20203,524 2 16 3 003,NP0216303,acc_n_e_s_c_n_c_pe,1115,Construction_PE,,Accessibility to toilet,
,Dhangadhimai Nagarpalika,SIRAHA,Dhangadhimai,Nagarpalika,2,16,164,20202,524 2 16 3 004,NP0216304,acc_n_e_s_c_n_c_pe,631,Construction_PE,,Accessibility to toilet,
,Lahan Nagarpalika,SIRAHA,Lahan,Nagarpalika,2,16,168,20201,524 2 16 3 005,NP0216305,acc_n_e_s_c_n_c_pe,2076,Construction_PE,,Accessibility to toilet,
,Kalyanpur Nagarpalika,SIRAHA,Kalyanpur,Nagarpalika,2,16,166,20206,524 2 16 3 006,NP0216306,acc_n_e_s_c_n_c_pe,398,Construction_PE,,Accessibility to toilet,
,Sukhipur Nagarpalika,SIRAHA,Sukhipur,Nagarpalika,2,16,175,20210,524 2 16 3 007,NP0216307,acc_n_e_s_c_n_c_pe,272,Construction_PE,,Accessibility to toilet,
,Siraha Nagarpalika,SIRAHA,Siraha,Nagarpalika,2,16,174,20217,524 2 16 3 008,NP0216308,acc_n_e_s_c_n_c_pe,1231,Construction_PE,,Accessibility to toilet,
,Naraha Gaunpalika,SIRAHA,Naraha,Gaunpalika,2,16,171,20207,524 2 16 4 001,NP0216401,acc_n_e_s_c_n_c_pe,170,Construction_PE,,Accessibility to toilet,
,Bishnupur Gaunpalika,SIRAHA,Bishnupur,Gaunpalika,2,16,163,20112,524 2 16 4 002,NP0216402,acc_n_e_s_c_n_c_pe,85,Construction_PE,,Accessibility to toilet,
,Arnama Gaunpalika,SIRAHA,Arnama,Gaunpalika,2,16,159,20209,524 2 16 4 003,NP0216403,acc_n_e_s_c_n_c_pe,53,Construction_PE,,Accessibility to toilet,
,Aurahi Gaunpalika,SIRAHA,Aurahi,Gaunpalika,2,16,160,20216,524 2 16 4 004,NP0216404,acc_n_e_s_c_n_c_pe,116,Construction_PE,,Accessibility to toilet,
,Bariyarpatti Gaunpalika,SIRAHA,Bariyarpatti,Gaunpalika,2,16,161,20215,524 2 16 4 005,NP0216405,acc_n_e_s_c_n_c_pe,101,Construction_PE,,Accessibility to toilet,
,Laxmipur Patari Gaunpalika,SIRAHA,Laxmipur Patari,Gaunpalika,2,16,169,20211,524 2 16 4 006,NP0216406,acc_n_e_s_c_n_c_pe,160,Construction_PE,,Accessibility to toilet,
,Nawarajpur Gaunpalika,SIRAHA,Nawarajpur,Gaunpalika,2,16,172,20214,524 2 16 4 007,NP0216407,acc_n_e_s_c_n_c_pe,46,Construction_PE,,Accessibility to toilet,
,Sakhuwanankarkatti Gaunpalika,SIRAHA,Sakhuwanankarkatti,Gaunpalika,2,16,173,20212,524 2 16 4 008,NP0216408,acc_n_e_s_c_n_c_pe,328,Construction_PE,,Accessibility to toilet,
,Bhagawanpur Gaunpalika,SIRAHA,Bhagawanpur,Gaunpalika,2,16,162,20213,524 2 16 4 009,NP0216409,acc_n_e_s_c_n_c_pe,260,Construction_PE,,Accessibility to toilet,
,Janakpur Upamahanagarpalika,DHANUSHA,Janakpur,Upamahanagarpalika,2,17,185,20315,524 2 17 2 001,NP0217201,acc_n_e_s_c_n_c_pe,7372,Construction_PE,,Accessibility to toilet,
,Mithila Nagarpalika,DHANUSHA,Mithila,Nagarpalika,2,17,188,20303,524 2 17 3 001,NP0217301,acc_n_e_s_c_n_c_pe,2061,Construction_PE,,Accessibility to toilet,
,Ganeshman Charnath Nagarpalika,DHANUSHA,Ganeshman Charnath,Nagarpalika,2,17,182,20301,524 2 17 3 002,NP0217302,acc_n_e_s_c_n_c_pe,344,Construction_PE,,Accessibility to toilet,
,Chhireshwornath Nagarpalika,DHANUSHA,Chhireshwornath,Nagarpalika,2,17,179,20305,524 2 17 3 003,NP0217303,acc_n_e_s_c_n_c_pe,1294,Construction_PE,,Accessibility to toilet,
,Dhanusadham Nagarpalika,DHANUSHA,Dhanusadham,Nagarpalika,2,17,181,20302,524 2 17 3 004,NP0217304,acc_n_e_s_c_n_c_pe,807,Construction_PE,,Accessibility to toilet,
,Mithila Bihari Nagarpalika,DHANUSHA,Mithila Bihari,Nagarpalika,2,17,189,20307,524 2 17 3 005,NP0217305,acc_n_e_s_c_n_c_pe,475,Construction_PE,,Accessibility to toilet,
,Sabaila Nagarpalika,DHANUSHA,Sabaila,Nagarpalika,2,17,192,20309,524 2 17 3 006,NP0217306,acc_n_e_s_c_n_c_pe,1829,Construction_PE,,Accessibility to toilet,
,Hansapur Nagarpalika,DHANUSHA,Hansapur,Nagarpalika,2,17,183,20308,524 2 17 3 007,NP0217307,acc_n_e_s_c_n_c_pe,847,Construction_PE,,Accessibility to toilet,
,Sahidnagar Nagarpalika,DHANUSHA,Sahidnagar,Nagarpalika,2,17,193,20310,524 2 17 3 008,NP0217308,acc_n_e_s_c_n_c_pe,669,Construction_PE,,Accessibility to toilet,
,Nagarain Nagarpalika,DHANUSHA,Nagarain,Nagarpalika,2,17,191,20317,524 2 17 3 009,NP0217309,acc_n_e_s_c_n_c_pe,973,Construction_PE,,Accessibility to toilet,
,Bideha Nagarpalika,DHANUSHA,Bideha,Nagarpalika,2,17,178,20313,524 2 17 3 010,NP0217310,acc_n_e_s_c_n_c_pe,1368,Construction_PE,,Accessibility to toilet,
,Kamala Nagarpalika,DHANUSHA,Kamala,Nagarpalika,2,17,186,20311,524 2 17 3 011,NP0217311,acc_n_e_s_c_n_c_pe,295,Construction_PE,,Accessibility to toilet,
,Bateshwor Gaunpalika,DHANUSHA,Bateshwor,Gaunpalika,2,17,177,20304,524 2 17 4 001,NP0217401,acc_n_e_s_c_n_c_pe,317,Construction_PE,,Accessibility to toilet,
,Lakshminiya Gaunpalika,DHANUSHA,Lakshminiya,Gaunpalika,2,17,187,20306,524 2 17 4 002,NP0217402,acc_n_e_s_c_n_c_pe,828,Construction_PE,,Accessibility to toilet,
,Aaurahi Gaunpalika,DHANUSHA,Aaurahi,Gaunpalika,2,17,176,20404,524 2 17 4 003,NP0217403,acc_n_e_s_c_n_c_pe,701,Construction_PE,,Accessibility to toilet,
,Dhanauji Gaunpalika,DHANUSHA,Dhanauji,Gaunpalika,2,17,180,20316,524 2 17 4 004,NP0217404,acc_n_e_s_c_n_c_pe,343,Construction_PE,,Accessibility to toilet,
,Mukhiyapatti Musarmiya Gaunpalika,DHANUSHA,Mukhiyapatti Musarmiya,Gaunpalika,2,17,190,20318,524 2 17 4 005,NP0217405,acc_n_e_s_c_n_c_pe,423,Construction_PE,,Accessibility to toilet,
,Janaknandani Gaunpalika,DHANUSHA,Janaknandani,Gaunpalika,2,17,184,20312,524 2 17 4 006,NP0217406,acc_n_e_s_c_n_c_pe,515,Construction_PE,,Accessibility to toilet,
,Bardibas Nagarpalika,MAHOTTARI,Bardibas,Nagarpalika,2,18,196,20401,524 2 18 3 001,NP0218301,acc_n_e_s_c_n_c_pe,2862,Construction_PE,,Accessibility to toilet,
,Gaushala Nagarpalika,MAHOTTARI,Gaushala,Nagarpalika,2,18,199,20402,524 2 18 3 002,NP0218302,acc_n_e_s_c_n_c_pe,785,Construction_PE,,Accessibility to toilet,
,Aurahi Nagarpalika,MAHOTTARI,Aurahi,Nagarpalika,2,18,194,20216,524 2 18 3 003,NP0218303,acc_n_e_s_c_n_c_pe,293,Construction_PE,,Accessibility to toilet,
,Bhangaha Nagarpalika,MAHOTTARI,Bhangaha,Nagarpalika,2,18,197,20405,524 2 18 3 004,NP0218304,acc_n_e_s_c_n_c_pe,739,Construction_PE,,Accessibility to toilet,
,Ramgopalpur Nagarpalika,MAHOTTARI,Ramgopalpur,Nagarpalika,2,18,206,20408,524 2 18 3 005,NP0218305,acc_n_e_s_c_n_c_pe,181,Construction_PE,,Accessibility to toilet,
,Manra Siswa Nagarpalika,MAHOTTARI,Manra Siswa,Nagarpalika,2,18,203,20410,524 2 18 3 006,NP0218306,acc_n_e_s_c_n_c_pe,835,Construction_PE,,Accessibility to toilet,
,Balwa Nagarpalika,MAHOTTARI,Balwa,Nagarpalika,2,18,195,20407,524 2 18 3 007,NP0218307,acc_n_e_s_c_n_c_pe,761,Construction_PE,,Accessibility to toilet,
,Loharpatti Nagarpalika,MAHOTTARI,Loharpatti,Nagarpalika,2,18,201,20406,524 2 18 3 008,NP0218308,acc_n_e_s_c_n_c_pe,807,Construction_PE,,Accessibility to toilet,
,Jaleswor Nagarpalika,MAHOTTARI,Jaleswor,Nagarpalika,2,18,200,20415,524 2 18 3 009,NP0218309,acc_n_e_s_c_n_c_pe,1607,Construction_PE,,Accessibility to toilet,
,Matihani Nagarpalika,MAHOTTARI,Matihani,Nagarpalika,2,18,204,20414,524 2 18 3 010,NP0218310,acc_n_e_s_c_n_c_pe,564,Construction_PE,,Accessibility to toilet,
,Sonama Gaunpalika,MAHOTTARI,Sonama,Gaunpalika,2,18,208,20403,524 2 18 4 001,NP0218401,acc_n_e_s_c_n_c_pe,143,Construction_PE,,Accessibility to toilet,
,Samsi Gaunpalika,MAHOTTARI,Samsi,Gaunpalika,2,18,207,20409,524 2 18 4 002,NP0218402,acc_n_e_s_c_n_c_pe,372,Construction_PE,,Accessibility to toilet,
,Ekadara Gaunpalika,MAHOTTARI,Ekadara,Gaunpalika,2,18,198,20411,524 2 18 4 003,NP0218403,acc_n_e_s_c_n_c_pe,492,Construction_PE,,Accessibility to toilet,
,Mahottari Gaunpalika,MAHOTTARI,Mahottari,Gaunpalika,2,18,202,20412,524 2 18 4 004,NP0218404,acc_n_e_s_c_n_c_pe,636,Construction_PE,,Accessibility to toilet,
,Pipra Gaunpalika,MAHOTTARI,Pipra,Gaunpalika,2,18,205,20413,524 2 18 4 005,NP0218405,acc_n_e_s_c_n_c_pe,1746,Construction_PE,,Accessibility to toilet,
,Bagmati Nagarpalika,SARLAHI,Bagmati,Nagarpalika,2,19,209,20503,524 2 19 3 001,NP0219301,acc_n_e_s_c_n_c_pe,884,Construction_PE,,Accessibility to toilet,
,Hariwan Nagarpalika,SARLAHI,Hariwan,Nagarpalika,2,19,221,20502,524 2 19 3 002,NP0219302,acc_n_e_s_c_n_c_pe,1500,Construction_PE,,Accessibility to toilet,
,Lalbandi Nagarpalika,SARLAHI,Lalbandi,Nagarpalika,2,19,225,20501,524 2 19 3 003,NP0219303,acc_n_e_s_c_n_c_pe,1571,Construction_PE,,Accessibility to toilet,
,Barahathawa Nagarpalika,SARLAHI,Barahathawa,Nagarpalika,2,19,211,20504,524 2 19 3 004,NP0219304,acc_n_e_s_c_n_c_pe,504,Construction_PE,,Accessibility to toilet,
,Haripur Nagarpalika,SARLAHI,Haripur,Nagarpalika,2,19,219,20505,524 2 19 3 005,NP0219305,acc_n_e_s_c_n_c_pe,292,Construction_PE,,Accessibility to toilet,
,Ishworpur Nagarpalika,SARLAHI,Ishworpur,Nagarpalika,2,19,222,20506,524 2 19 3 006,NP0219306,acc_n_e_s_c_n_c_pe,458,Construction_PE,,Accessibility to toilet,
,Kabilasi Nagarpalika,SARLAHI,Kabilasi,Nagarpalika,2,19,223,20511,524 2 19 3 007,NP0219307,acc_n_e_s_c_n_c_pe,263,Construction_PE,,Accessibility to toilet,
,Godaita Nagarpalika,SARLAHI,Godaita,Nagarpalika,2,19,218,20517,524 2 19 3 008,NP0219308,acc_n_e_s_c_n_c_pe,525,Construction_PE,,Accessibility to toilet,
,Malangawa Nagarpalika,SARLAHI,Malangawa,Nagarpalika,2,19,226,20520,524 2 19 3 009,NP0219309,acc_n_e_s_c_n_c_pe,794,Construction_PE,,Accessibility to toilet,
,Haripurwa Nagarpalika,SARLAHI,Haripurwa,Nagarpalika,2,19,220,20507,524 2 19 3 010,NP0219310,acc_n_e_s_c_n_c_pe,217,Construction_PE,,Accessibility to toilet,
,Balara Nagarpalika,SARLAHI,Balara,Nagarpalika,2,19,210,20516,524 2 19 3 011,NP0219311,acc_n_e_s_c_n_c_pe,1248,Construction_PE,,Accessibility to toilet,
,Basbariya Gaunpalika,SARLAHI,Basbariya,Gaunpalika,2,19,212,20513,524 2 19 4 001,NP0219401,acc_n_e_s_c_n_c_pe,172,Construction_PE,,Accessibility to toilet,
,Chandranagar Gaunpalika,SARLAHI,Chandranagar,Gaunpalika,2,19,216,20510,524 2 19 4 002,NP0219402,acc_n_e_s_c_n_c_pe,233,Construction_PE,,Accessibility to toilet,
,Dhankaul Gaunpalika,SARLAHI,Dhankaul,Gaunpalika,2,19,217,20514,524 2 19 4 003,NP0219403,acc_n_e_s_c_n_c_pe,141,Construction_PE,,Accessibility to toilet,
,Chakraghatta Gaunpalika,SARLAHI,Chakraghatta,Gaunpalika,2,19,215,20512,524 2 19 4 004,NP0219404,acc_n_e_s_c_n_c_pe,183,Construction_PE,,Accessibility to toilet,
,Ramnagar Gaunpalika,SARLAHI,Ramnagar,Gaunpalika,2,19,228,20515,524 2 19 4 005,NP0219405,acc_n_e_s_c_n_c_pe,348,Construction_PE,,Accessibility to toilet,
,Kaudena Gaunpalika,SARLAHI,Kaudena,Gaunpalika,2,19,224,20519,524 2 19 4 006,NP0219406,acc_n_e_s_c_n_c_pe,171,Construction_PE,,Accessibility to toilet,
,Bramhapuri Gaunpalika,SARLAHI,Bramhapuri,Gaunpalika,2,19,214,20509,524 2 19 4 007,NP0219407,acc_n_e_s_c_n_c_pe,343,Construction_PE,,Accessibility to toilet,
,Bishnu Gaunpalika,SARLAHI,Bishnu,Gaunpalika,2,19,213,20518,524 2 19 4 008,NP0219408,acc_n_e_s_c_n_c_pe,291,Construction_PE,,Accessibility to toilet,
,Parsa Gaunpalika,SARLAHI,Parsa,Gaunpalika,2,19,227,20508,524 2 19 4 009,NP0219409,acc_n_e_s_c_n_c_pe,306,Construction_PE,,Accessibility to toilet,
,Gujara Nagarpalika,RAUTAHAT,Gujara,Nagarpalika,2,32,353,20602,524 2 32 3 001,NP0232301,acc_n_e_s_c_n_c_pe,483,Construction_PE,,Accessibility to toilet,
,Chandrapur Nagarpalika,RAUTAHAT,Chandrapur,Nagarpalika,2,32,347,20601,524 2 32 3 002,NP0232302,acc_n_e_s_c_n_c_pe,4312,Construction_PE,,Accessibility to toilet,
,Phatuwa Bijayapur Nagarpalika,RAUTAHAT,Phatuwa Bijayapur,Nagarpalika,2,32,359,20603,524 2 32 3 003,NP0232303,acc_n_e_s_c_n_c_pe,264,Construction_PE,,Accessibility to toilet,
,Katahariya Nagarpalika,RAUTAHAT,Katahariya,Nagarpalika,2,32,355,20604,524 2 32 3 004,NP0232304,acc_n_e_s_c_n_c_pe,171,Construction_PE,,Accessibility to toilet,
,Brindaban Nagarpalika,RAUTAHAT,Brindaban,Nagarpalika,2,32,346,20605,524 2 32 3 005,NP0232305,acc_n_e_s_c_n_c_pe,293,Construction_PE,,Accessibility to toilet,
,Maulapur Nagarpalika,RAUTAHAT,Maulapur,Nagarpalika,2,32,357,20610,524 2 32 3 006,NP0232306,acc_n_e_s_c_n_c_pe,131,Construction_PE,,Accessibility to toilet,
,Dewahhi Gonahi Nagarpalika,RAUTAHAT,Dewahhi Gonahi,Nagarpalika,2,32,348,20609,524 2 32 3 007,NP0232307,acc_n_e_s_c_n_c_pe,395,Construction_PE,,Accessibility to toilet,
,Garuda Nagarpalika,RAUTAHAT,Garuda,Nagarpalika,2,32,351,20608,524 2 32 3 008,NP0232308,acc_n_e_s_c_n_c_pe,1215,Construction_PE,,Accessibility to toilet,
,Gadhimai Nagarpalika,RAUTAHAT,Gadhimai,Nagarpalika,2,32,350,20606,524 2 32 3 009,NP0232309,acc_n_e_s_c_n_c_pe,751,Construction_PE,,Accessibility to toilet,
,Baudhimai Nagarpalika,RAUTAHAT,Baudhimai,Nagarpalika,2,32,345,20611,524 2 32 3 010,NP0232310,acc_n_e_s_c_n_c_pe,306,Construction_PE,,Accessibility to toilet,
,Madhav Narayan Nagarpalika,RAUTAHAT,Madhav Narayan,Nagarpalika,2,32,356,20607,524 2 32 3 011,NP0232311,acc_n_e_s_c_n_c_pe,964,Construction_PE,,Accessibility to toilet,
,Paroha Nagarpalika,RAUTAHAT,Paroha,Nagarpalika,2,32,358,20612,524 2 32 3 012,NP0232312,acc_n_e_s_c_n_c_pe,557,Construction_PE,,Accessibility to toilet,
,Ishanath Nagarpalika,RAUTAHAT,Ishanath,Nagarpalika,2,32,354,20618,524 2 32 3 013,NP0232313,acc_n_e_s_c_n_c_pe,340,Construction_PE,,Accessibility to toilet,
,Rajpur Nagarpalika,RAUTAHAT,Rajpur,Nagarpalika,2,32,361,20613,524 2 32 3 014,NP0232314,acc_n_e_s_c_n_c_pe,308,Construction_PE,,Accessibility to toilet,
,Gaur Nagarpalika,RAUTAHAT,Gaur,Nagarpalika,2,32,352,20617,524 2 32 3 015,NP0232315,acc_n_e_s_c_n_c_pe,750,Construction_PE,,Accessibility to toilet,
,Rajdevi Nagarpalika,RAUTAHAT,Rajdevi,Nagarpalika,2,32,360,20616,524 2 32 3 016,NP0232316,acc_n_e_s_c_n_c_pe,712,Construction_PE,,Accessibility to toilet,
,Yemunamai Gaunpalika,RAUTAHAT,Yemunamai,Gaunpalika,2,32,362,20614,524 2 32 4 001,NP0232401,acc_n_e_s_c_n_c_pe,379,Construction_PE,,Accessibility to toilet,
,Durga Bhagwati Gaunpalika,RAUTAHAT,Durga Bhagwati,Gaunpalika,2,32,349,20615,524 2 32 4 002,NP0232402,acc_n_e_s_c_n_c_pe,563,Construction_PE,,Accessibility to toilet,
,Jitpur Simara Upamahanagarpalika,BARA,Jitpur Simara,Upamahanagarpalika,2,33,367,20703,524 2 33 2 001,NP0233201,acc_n_e_s_c_n_c_pe,3991,Construction_PE,,Accessibility to toilet,
,Kalaiya Upamahanagarpalika,BARA,Kalaiya,Upamahanagarpalika,2,33,368,20708,524 2 33 2 002,NP0233202,acc_n_e_s_c_n_c_pe,1578,Construction_PE,,Accessibility to toilet,
,Nijgadh Nagarpalika,BARA,Nijgadh,Nagarpalika,2,33,372,20701,524 2 33 3 001,NP0233301,acc_n_e_s_c_n_c_pe,1469,Construction_PE,,Accessibility to toilet,
,Kolhabi Nagarpalika,BARA,Kolhabi,Nagarpalika,2,33,370,20702,524 2 33 3 002,NP0233302,acc_n_e_s_c_n_c_pe,518,Construction_PE,,Accessibility to toilet,
,Mahagadhimai Nagarpalika,BARA,Mahagadhimai,Nagarpalika,2,33,371,20714,524 2 33 3 003,NP0233303,acc_n_e_s_c_n_c_pe,420,Construction_PE,,Accessibility to toilet,
,Pacharauta Nagarpalika,BARA,Pacharauta,Nagarpalika,2,33,373,20713,524 2 33 3 004,NP0233304,acc_n_e_s_c_n_c_pe,181,Construction_PE,,Accessibility to toilet,
,Simraungadh Nagarpalika,BARA,Simraungadh,Nagarpalika,2,33,377,20712,524 2 33 3 005,NP0233305,acc_n_e_s_c_n_c_pe,403,Construction_PE,,Accessibility to toilet,
,Parwanipur Gaunpalika,BARA,Parwanipur,Gaunpalika,2,33,374,20704,524 2 33 4 001,NP0233401,acc_n_e_s_c_n_c_pe,197,Construction_PE,,Accessibility to toilet,
,Prasauni Gaunpalika,BARA,Prasauni,Gaunpalika,2,33,376,20705,524 2 33 4 002,NP0233402,acc_n_e_s_c_n_c_pe,378,Construction_PE,,Accessibility to toilet,
,Karaiyamai Gaunpalika,BARA,Karaiyamai,Gaunpalika,2,33,369,20709,524 2 33 4 003,NP0233403,acc_n_e_s_c_n_c_pe,270,Construction_PE,,Accessibility to toilet,
,Bishrampur Gaunpalika,BARA,Bishrampur,Gaunpalika,2,33,365,20706,524 2 33 4 004,NP0233404,acc_n_e_s_c_n_c_pe,110,Construction_PE,,Accessibility to toilet,
,Pheta Gaunpalika,BARA,Pheta,Gaunpalika,2,33,375,20707,524 2 33 4 005,NP0233405,acc_n_e_s_c_n_c_pe,249,Construction_PE,,Accessibility to toilet,
,Baragadhi Gaunpalika,BARA,Baragadhi,Gaunpalika,2,33,364,20710,524 2 33 4 006,NP0233406,acc_n_e_s_c_n_c_pe,101,Construction_PE,,Accessibility to toilet,
,Devtal Gaunpalika,BARA,Devtal,Gaunpalika,2,33,366,20715,524 2 33 4 007,NP0233407,acc_n_e_s_c_n_c_pe,89,Construction_PE,,Accessibility to toilet,
,Suwarna Gaunpalika,BARA,Suwarna,Gaunpalika,2,33,378,20716,524 2 33 4 008,NP0233408,acc_n_e_s_c_n_c_pe,82,Construction_PE,,Accessibility to toilet,
,Adarshkotwal Gaunpalika,BARA,Adarshkotwal,Gaunpalika,2,33,363,20711,524 2 33 4 009,NP0233409,acc_n_e_s_c_n_c_pe,245,Construction_PE,,Accessibility to toilet,
,Parsa Wildlife Reserve Wildlife Reserve,BARA,Parsa Wildlife Reserve,Wildlife Reserve,2,33,343,99982,524 2 33 5 995,NP0233595,acc_n_e_s_c_n_c_pe,0,Construction_PE,,Accessibility to toilet,
,Birgunj Mahanagarpalika,PARSA,Birgunj,Mahanagarpalika,2,34,382,20807,524 2 34 1 001,NP0234101,acc_n_e_s_c_n_c_pe,4683,Construction_PE,,Accessibility to toilet,
,Pokhariya Nagarpalika,PARSA,Pokhariya,Nagarpalika,2,34,391,20809,524 2 34 3 001,NP0234301,acc_n_e_s_c_n_c_pe,130,Construction_PE,,Accessibility to toilet,
,Bahudaramai Nagarpalika,PARSA,Bahudaramai,Nagarpalika,2,34,380,20808,524 2 34 3 002,NP0234302,acc_n_e_s_c_n_c_pe,425,Construction_PE,,Accessibility to toilet,
,Parsagadhi Nagarpalika,PARSA,Parsagadhi,Nagarpalika,2,34,389,20806,524 2 34 3 003,NP0234303,acc_n_e_s_c_n_c_pe,437,Construction_PE,,Accessibility to toilet,
,Thori Gaunpalika,PARSA,Thori,Gaunpalika,2,34,393,20801,524 2 34 4 001,NP0234401,acc_n_e_s_c_n_c_pe,558,Construction_PE,,Accessibility to toilet,
,Jirabhawani Gaunpalika,PARSA,Jirabhawani,Gaunpalika,2,34,386,20802,524 2 34 4 002,NP0234402,acc_n_e_s_c_n_c_pe,102,Construction_PE,,Accessibility to toilet,
,Paterwasugauli Gaunpalika,PARSA,Paterwasugauli,Gaunpalika,2,34,390,20804,524 2 34 4 003,NP0234403,acc_n_e_s_c_n_c_pe,208,Construction_PE,,Accessibility to toilet,
